Pathway	GO-term
PWY-7224	GO:0008144
PWY-7224	GO:0006183
PWY-7224	GO:0046872
PWY-7224	GO:0005515
PWY-7224	GO:0004550
PWY-7224	GO:0009117
PWY-7224	GO:0006241
PWY-7224	GO:0006228
PWY-7224	GO:0006165
PWY-7224	GO:0019205
PWY-7224	GO:0016776
PWY-7224	GO:0000287
PWY-7224	GO:0016208
PWY-7224	GO:0009132
PWY-7224	GO:0009123
PWY-7224	GO:0046940
PWY-7224	GO:0009165
PWY-7224	GO:0006139
PWY-7224	GO:0044209
PWY-7224	GO:0015951
PWY-7226	GO:0003824
PWY-7226	GO:0016491
PWY-7226	GO:0005524
PWY-7226	GO:0004748
PWY-7226	GO:0000166
PWY-7226	GO:0005737
PWY-7226	GO:0005971
PWY-7226	GO:0005829
PWY-7226	GO:0008152
PWY-7226	GO:0009263
PWY-7226	GO:0055114
PWY-7226	GO:0006260
PWY-7226	GO:0015949
PWY-7226	GO:0005515
PWY-7226	GO:0016671
PWY-7226	GO:0046872
PWY-7226	GO:0047134
PWY-7226	GO:0015035
PWY-7226	GO:0008270
PWY-7226	GO:0045454
PWY-7226	GO:0006662
PWY-7226	GO:0042802
PWY-7226	GO:0042803
PWY-7226	GO:0005506
PWY-7226	GO:0009186
PWY-7226	GO:0016740
PWY-7226	GO:0016301
PWY-7226	GO:0004550
PWY-7226	GO:0006220
PWY-7226	GO:0006163
PWY-7226	GO:0016310
PWY-7226	GO:0009117
PWY-7226	GO:0006241
PWY-7226	GO:0006228
PWY-7226	GO:0006183
PWY-7226	GO:0006165
PWY-7226	GO:0019205
PWY-7226	GO:0016776
PWY-7226	GO:0000287
PWY-7226	GO:0016208
PWY-7226	GO:0004017
PWY-7226	GO:0009132
PWY-7226	GO:0009123
PWY-7226	GO:0046940
PWY-7226	GO:0009165
PWY-7226	GO:0006139
PWY-7226	GO:0044209
PWY-7226	GO:0006172
PWY-7226	GO:0015951
PWY-7226	GO:0030337
PWY-7226	GO:0005886
PWY-7226	GO:1900264
PWY-7226	GO:0006259
PWY-7226	GO:0016032
PWY-7226	GO:0030145
PWY-7227	GO:0005515
PWY-7227	GO:0016671
PWY-7227	GO:0016491
PWY-7227	GO:0046872
PWY-7227	GO:0047134
PWY-7227	GO:0015035
PWY-7227	GO:0008270
PWY-7227	GO:0005829
PWY-7227	GO:0005737
PWY-7227	GO:0045454
PWY-7227	GO:0006662
PWY-7227	GO:0055114
PWY-7227	GO:0042802
PWY-7227	GO:0004748
PWY-7227	GO:0042803
PWY-7227	GO:0005506
PWY-7227	GO:0005971
PWY-7227	GO:0009263
PWY-7227	GO:0006260
PWY-7227	GO:0015949
PWY-7227	GO:0009186
PWY-7227	GO:0030337
PWY-7227	GO:0005886
PWY-7227	GO:1900264
PWY-7227	GO:0006259
PWY-7227	GO:0016032
PWY-7227	GO:0003824
PWY-7227	GO:0000166
PWY-7227	GO:0005524
PWY-7227	GO:0008152
PWY-7228	GO:0000166
PWY-7228	GO:0016491
PWY-7228	GO:0003824
PWY-7228	GO:0046872
PWY-7228	GO:1990829
PWY-7228	GO:0005524
PWY-7228	GO:0003697
PWY-7228	GO:0042802
PWY-7228	GO:0003938
PWY-7228	GO:0032991
PWY-7228	GO:0005829
PWY-7228	GO:0006183
PWY-7228	GO:0055114
PWY-7228	GO:0006164
PWY-7228	GO:0051289
PWY-7228	GO:0009411
PWY-7228	GO:0006177
PWY-7228	GO:0004748
PWY-7228	GO:0005737
PWY-7228	GO:0005971
PWY-7228	GO:0008152
PWY-7228	GO:0009263
PWY-7228	GO:0006260
PWY-7228	GO:0015949
PWY-7228	GO:0005515
PWY-7228	GO:0042803
PWY-7228	GO:0005506
PWY-7228	GO:0009186
PWY-7228	GO:0016740
PWY-7228	GO:0016301
PWY-7228	GO:0004385
PWY-7228	GO:0006163
PWY-7228	GO:0046710
PWY-7228	GO:0046037
PWY-7228	GO:0016310
PWY-7228	GO:0008144
PWY-7228	GO:0004550
PWY-7228	GO:0006220
PWY-7228	GO:0009117
PWY-7228	GO:0006241
PWY-7228	GO:0006228
PWY-7228	GO:0006165
PWY-7228	GO:0016874
PWY-7228	GO:0016462
PWY-7228	GO:0003922
PWY-7228	GO:0003921
PWY-7228	GO:0006541
PWY-7228	GO:0019205
PWY-7228	GO:0016776
PWY-7228	GO:0000287
PWY-7228	GO:0016208
PWY-7228	GO:0004017
PWY-7228	GO:0009132
PWY-7228	GO:0009123
PWY-7228	GO:0046940
PWY-7228	GO:0009165
PWY-7228	GO:0006139
PWY-7228	GO:0044209
PWY-7228	GO:0006172
PWY-7228	GO:0015951
PWY-7228	GO:0030145
PWY-7229	GO:0000287
PWY-7229	GO:0016874
PWY-7229	GO:0046872
PWY-7229	GO:0005525
PWY-7229	GO:0000166
PWY-7229	GO:0005515
PWY-7229	GO:0042803
PWY-7229	GO:0004019
PWY-7229	GO:0005737
PWY-7229	GO:0005829
PWY-7229	GO:0046040
PWY-7229	GO:0044208
PWY-7229	GO:0006974
PWY-7229	GO:0046086
PWY-7229	GO:0015949
PWY-7229	GO:0006164
PWY-7229	GO:0016829
PWY-7229	GO:0003824
PWY-7229	GO:0070626
PWY-7229	GO:0042802
PWY-7229	GO:0004018
PWY-7229	GO:0009152
PWY-7229	GO:0006188
PWY-7229	GO:0006189
PWY-7229	GO:0016491
PWY-7229	GO:0004748
PWY-7229	GO:0005506
PWY-7229	GO:0005971
PWY-7229	GO:0009263
PWY-7229	GO:0055114
PWY-7229	GO:0006260
PWY-7229	GO:0009186
PWY-7229	GO:0016740
PWY-7229	GO:0016301
PWY-7229	GO:0005524
PWY-7229	GO:0004017
PWY-7229	GO:0009220
PWY-7229	GO:0006173
PWY-7229	GO:0006172
PWY-7229	GO:0019205
PWY-7229	GO:0016776
PWY-7229	GO:0004550
PWY-7229	GO:0016208
PWY-7229	GO:0009132
PWY-7229	GO:0009123
PWY-7229	GO:0006163
PWY-7229	GO:0046940
PWY-7229	GO:0006165
PWY-7229	GO:0009165
PWY-7229	GO:0006139
PWY-7229	GO:0044209
PWY-7229	GO:0016310
PWY-7229	GO:0015951
PWY-7229	GO:0008152
PWY-7230	GO:0005743
PWY-7230	GO:0051536
PWY-7230	GO:0046872
PWY-7230	GO:0009055
PWY-7230	GO:0051537
PWY-7230	GO:0005515
PWY-7230	GO:0005829
PWY-7230	GO:0022900
PWY-7230	GO:0055114
PWY-7230	GO:0016226
PWY-7235	GO:0005743
PWY-7236	GO:0051536
PWY-7236	GO:0046872
PWY-7236	GO:0009055
PWY-7236	GO:0051537
PWY-7236	GO:0005515
PWY-7236	GO:0005829
PWY-7236	GO:0022900
PWY-7236	GO:0055114
PWY-7236	GO:0016226
PWY-7237	GO:0016491
PWY-7237	GO:0005488
PWY-7237	GO:0003824
PWY-7237	GO:0055114
PWY-7237	GO:0008152
PWY-7237	GO:0016861
PWY-7237	GO:0016853
PWY-7237	GO:0046872
PWY-7237	GO:0030976
PWY-7237	GO:0016823
PWY-7237	GO:0016787
PWY-7237	GO:0016740
PWY-7237	GO:0000287
PWY-7237	GO:0047441
PWY-7237	GO:0016829
PWY-7237	GO:0008270
PWY-7237	GO:0004332
PWY-7237	GO:0030388
PWY-7237	GO:0006096
PWY-7237	GO:0047590
PWY-7237	GO:0016301
PWY-7237	GO:0005524
PWY-7237	GO:0000166
PWY-7237	GO:0050112
PWY-7237	GO:0016616
PWY-7237	GO:0050114
PWY-7238	GO:0005737
PWY-7238	GO:0005829
PWY-7238	GO:0009536
PWY-724	GO:0005829
PWY-724	GO:0009507
PWY-724	GO:0009570
PWY-7242	GO:0016616
PWY-7242	GO:0016491
PWY-7242	GO:0003824
PWY-7242	GO:0008866
PWY-7242	GO:0005829
PWY-7242	GO:0019594
PWY-7242	GO:0055114
PWY-7242	GO:0042840
PWY-7242	GO:0016829
PWY-7242	GO:0008700
PWY-7242	GO:0106009
PWY-7242	GO:0008948
PWY-7242	GO:0016833
PWY-7242	GO:0042802
PWY-7242	GO:0008675
PWY-7242	GO:0005737
PWY-7242	GO:0008152
PWY-7242	GO:0009255
PWY-7242	GO:0030145
PWY-7242	GO:0008198
PWY-7242	GO:0008927
PWY-7242	GO:0006064
PWY-7242	GO:0006974
PWY-7245	GO:0005743
PWY-7245	GO:0005759
PWY-7245	GO:0005829
PWY-7246	GO:0005737
PWY-7246	GO:0030288
PWY-7247	GO:0016853
PWY-7247	GO:0008880
PWY-7247	GO:0005829
PWY-7247	GO:0006064
PWY-7247	GO:0019698
PWY-7247	GO:0042840
PWY-7247	GO:0030246
PWY-7247	GO:0016798
PWY-7247	GO:0016787
PWY-7247	GO:0004553
PWY-7247	GO:0042802
PWY-7247	GO:0004566
PWY-7247	GO:0032991
PWY-7247	GO:0008152
PWY-7247	GO:0005975
PWY-7247	GO:0019391
PWY-7250	GO:0000166
PWY-7250	GO:0051082
PWY-7250	GO:0043531
PWY-7250	GO:0005515
PWY-7250	GO:0016887
PWY-7250	GO:0005524
PWY-7250	GO:1990230
PWY-7250	GO:0005829
PWY-7250	GO:0006457
PWY-7250	GO:0016226
PWY-7250	GO:0097428
PWY-7250	GO:0070417
PWY-7250	GO:0001671
PWY-7250	GO:0051087
PWY-7250	GO:0005737
PWY-7250	GO:0044571
PWY-7250	GO:0032781
PWY-7250	GO:0051259
PWY-7250	GO:0003824
PWY-7250	GO:0016829
PWY-7250	GO:0016740
PWY-7250	GO:0042803
PWY-7250	GO:0030170
PWY-7250	GO:0031071
PWY-7250	GO:0009000
PWY-7250	GO:0006534
PWY-7250	GO:0031162
PWY-7250	GO:0001887
PWY-7250	GO:0006790
PWY-7250	GO:0005759
PWY-7250	GO:0008198
PWY-7250	GO:0051536
PWY-7250	GO:0005506
PWY-7250	GO:0042802
PWY-7250	GO:0051539
PWY-7250	GO:0051537
PWY-7250	GO:0006879
PWY-7250	GO:0016783
PWY-7250	GO:0000096
PWY-7250	GO:0008152
PWY-7250	GO:0046872
PWY-7250	GO:0097163
PWY-7250	GO:0008033
PWY-7250	GO:0002937
PWY-7250	GO:0018131
PWY-7251	GO:0042300
PWY-7254	GO:0051536
PWY-7254	GO:0046872
PWY-7254	GO:0009055
PWY-7254	GO:0051537
PWY-7254	GO:0005515
PWY-7254	GO:0005829
PWY-7254	GO:0022900
PWY-7254	GO:0055114
PWY-7254	GO:0016226
PWY-7268	GO:0005829
PWY-7269	GO:0005743
PWY-7269	GO:0005759
PWY-7277	GO:0000287
PWY-7277	GO:0046872
PWY-7277	GO:0016787
PWY-7277	GO:0004767
PWY-7277	GO:0016798
PWY-7277	GO:0008907
PWY-7277	GO:0005783
PWY-7277	GO:0005887
PWY-7277	GO:0008252
PWY-7277	GO:0016491
PWY-7277	GO:0005615
PWY-7277	GO:0008152
PWY-7277	GO:0016740
PWY-7277	GO:0047493
PWY-7279	GO:0005506
PWY-7279	GO:0046872
PWY-7279	GO:0005509
PWY-7279	GO:0016491
PWY-7279	GO:0016966
PWY-7279	GO:0042279
PWY-7279	GO:0020037
PWY-7279	GO:0042597
PWY-7279	GO:0030288
PWY-7279	GO:0042128
PWY-7279	GO:0006807
PWY-7279	GO:0055114
PWY-7279	GO:0019645
PWY-7279	GO:0005743
PWY-7279	GO:0008121
PWY-7279	GO:0016021
PWY-7279	GO:0070469
PWY-7279	GO:0016020
PWY-7279	GO:0005750
PWY-7279	GO:0005739
PWY-7279	GO:0009060
PWY-7279	GO:0006122
PWY-7279	GO:0034551
PWY-7279	GO:0009055
PWY-7279	GO:0008270
PWY-7279	GO:0005515
PWY-7279	GO:0004222
PWY-7279	GO:0003824
PWY-7279	GO:0022900
PWY-7279	GO:0016485
PWY-7279	GO:0045153
PWY-7279	GO:0031224
PWY-7279	GO:0009535
PWY-7279	GO:0045275
PWY-7279	GO:0031305
PWY-7279	GO:0022904
PWY-7279	GO:0045155
PWY-7279	GO:0005746
PWY-7279	GO:0042776
PWY-7279	GO:0006119
PWY-7279	GO:0051537
PWY-7279	GO:0051536
PWY-7279	GO:0016679
PWY-7279	GO:0005886
PWY-7282	GO:0005515
PWY-7282	GO:0009229
PWY-7282	GO:0009228
PWY-7288	GO:0005777
PWY-7289	GO:0000166
PWY-7289	GO:0009228
PWY-7289	GO:0006790
PWY-7289	GO:0097163
PWY-7289	GO:0009229
PWY-7289	GO:0052837
PWY-7290	GO:0005829
PWY-7291	GO:0005777
PWY-7292	GO:0005777
PWY-7299	GO:0016491
PWY-7299	GO:0016853
PWY-7299	GO:0004769
PWY-7299	GO:0003854
PWY-7299	GO:0005783
PWY-7299	GO:0016021
PWY-7299	GO:0005739
PWY-7299	GO:0006694
PWY-7299	GO:0006700
PWY-7300	GO:0005739
PWY-7305	GO:0004033
PWY-7305	GO:0006629
PWY-7305	GO:0008283
PWY-7305	GO:0006693
PWY-7305	GO:0004497
PWY-7305	GO:0004507
PWY-7305	GO:0016020
PWY-7305	GO:0005739
PWY-7305	GO:0006694
PWY-7305	GO:0006700
PWY-7305	GO:0008217
PWY-7305	GO:0006704
PWY-7305	GO:0004508
PWY-7305	GO:0005783
PWY-7305	GO:0007548
PWY-7305	GO:0005789
PWY-7305	GO:0008386
PWY-7305	GO:0006702
PWY-7305	GO:0016491
PWY-7305	GO:0003865
PWY-7305	GO:0016021
PWY-7305	GO:0007267
PWY-7305	GO:0007530
PWY-7305	GO:0004303
PWY-7305	GO:0008152
PWY-7305	GO:0007485
PWY-7305	GO:0008395
PWY-7305	GO:0005496
PWY-7305	GO:0004509
PWY-7305	GO:0016853
PWY-7305	GO:0004769
PWY-7305	GO:0003854
PWY-7305	GO:0016712
PWY-7306	GO:0016712
PWY-7306	GO:0004497
PWY-7306	GO:0016020
PWY-7306	GO:0006694
PWY-7307	GO:0005777
PWY-7315	GO:0008483
PWY-7315	GO:0016740
PWY-7315	GO:0003824
PWY-7315	GO:0042802
PWY-7315	GO:0030170
PWY-7315	GO:0019180
PWY-7315	GO:0005829
PWY-7315	GO:0000271
PWY-7315	GO:0009246
PWY-7315	GO:0016747
PWY-7315	GO:0016746
PWY-7315	GO:0008080
PWY-7315	GO:0016779
PWY-7315	GO:0046872
PWY-7315	GO:0008879
PWY-7315	GO:0045226
PWY-7315	GO:0009058
PWY-7315	GO:0019305
PWY-7315	GO:0009103
PWY-7315	GO:0009243
PWY-7315	GO:0016829
PWY-7315	GO:0008460
PWY-7315	GO:0009225
PWY-7315	GO:0051287
PWY-7315	GO:0009226
PWY-7315	GO:0000287
PWY-7317	GO:0008483
PWY-7317	GO:0016740
PWY-7317	GO:0003824
PWY-7317	GO:0042802
PWY-7317	GO:0030170
PWY-7317	GO:0019180
PWY-7317	GO:0005829
PWY-7317	GO:0000271
PWY-7317	GO:0009246
PWY-7317	GO:0016747
PWY-7317	GO:0016746
PWY-7317	GO:0008080
PWY-7317	GO:0016779
PWY-7317	GO:0046872
PWY-7317	GO:0008879
PWY-7317	GO:0045226
PWY-7317	GO:0009058
PWY-7317	GO:0019305
PWY-7317	GO:0009103
PWY-7317	GO:0009243
PWY-7317	GO:0016829
PWY-7317	GO:0008460
PWY-7317	GO:0009225
PWY-7317	GO:0051287
PWY-7317	GO:0009226
PWY-7317	GO:0016853
PWY-7317	GO:0005515
PWY-7317	GO:0008830
PWY-7317	GO:0005975
PWY-7317	GO:0009411
PWY-7317	GO:0046677
PWY-7317	GO:0006974
PWY-7317	GO:0000287
PWY-7321	GO:0005829
PWY-7323	GO:0005515
PWY-7323	GO:0016853
PWY-7323	GO:0008270
PWY-7323	GO:0046872
PWY-7323	GO:0004476
PWY-7323	GO:0005737
PWY-7323	GO:0005829
PWY-7323	GO:0006486
PWY-7323	GO:0000032
PWY-7323	GO:0005975
PWY-7323	GO:0009298
PWY-7323	GO:0019309
PWY-7323	GO:0009242
PWY-7323	GO:0016779
PWY-7323	GO:0016740
PWY-7323	GO:0005525
PWY-7323	GO:0000166
PWY-7323	GO:0004475
PWY-7323	GO:0009058
PWY-7323	GO:0005976
PWY-7323	GO:0000271
PWY-7323	GO:0009103
PWY-7323	GO:0006972
PWY-7323	GO:0016868
PWY-7323	GO:0000287
PWY-7323	GO:0004615
PWY-7323	GO:0071704
PWY-7323	GO:0048029
PWY-7323	GO:0042802
PWY-7323	GO:0042803
PWY-7323	GO:0004347
PWY-7323	GO:0051156
PWY-7323	GO:0006094
PWY-7323	GO:0034599
PWY-7323	GO:0006096
PWY-7323	GO:0070401
PWY-7323	GO:0016491
PWY-7323	GO:0003824
PWY-7323	GO:0050577
PWY-7323	GO:0009226
PWY-7323	GO:0042351
PWY-7323	GO:0008152
PWY-7323	GO:0055114
PWY-7323	GO:0016829
PWY-7323	GO:0008446
PWY-7323	GO:0019673
PWY-7328	GO:0005515
PWY-7328	GO:0016616
PWY-7328	GO:0016491
PWY-7328	GO:0051287
PWY-7328	GO:0003979
PWY-7328	GO:0005829
PWY-7328	GO:0000271
PWY-7328	GO:0009103
PWY-7328	GO:0006065
PWY-7328	GO:0055114
PWY-7328	GO:0009242
PWY-7328	GO:0016853
PWY-7328	GO:0042802
PWY-7328	GO:0016857
PWY-7328	GO:0070403
PWY-7328	GO:0003978
PWY-7328	GO:0005737
PWY-7328	GO:0005975
PWY-7328	GO:0006012
PWY-7328	GO:0033499
PWY-7328	GO:0050660
PWY-7328	GO:0008767
PWY-7328	GO:0016868
PWY-7328	GO:0000287
PWY-7328	GO:0046872
PWY-7328	GO:0004614
PWY-7328	GO:0071704
PWY-7328	GO:0006006
PWY-7328	GO:0016779
PWY-7328	GO:0016740
PWY-7328	GO:0003983
PWY-7328	GO:0032991
PWY-7328	GO:0009058
PWY-7328	GO:1900727
PWY-7328	GO:0009244
PWY-7328	GO:0006011
PWY-7328	GO:0042803
PWY-7328	GO:0003974
PWY-7328	GO:0005886
PWY-7328	GO:0040007
PWY-7328	GO:0019388
PWY-7328	GO:0005978
PWY-7332	GO:0003824
PWY-7332	GO:0016853
PWY-7332	GO:0042802
PWY-7332	GO:0042803
PWY-7332	GO:0008761
PWY-7332	GO:0005737
PWY-7332	GO:0005829
PWY-7332	GO:0008152
PWY-7332	GO:0009246
PWY-7332	GO:0004615
PWY-7332	GO:0016868
PWY-7332	GO:0000287
PWY-7332	GO:0046872
PWY-7332	GO:0008966
PWY-7332	GO:0009252
PWY-7332	GO:0071704
PWY-7332	GO:0005975
PWY-7332	GO:0006048
PWY-7332	GO:0046777
PWY-7332	GO:0005515
PWY-7332	GO:0016779
PWY-7332	GO:0016746
PWY-7332	GO:0016740
PWY-7332	GO:0019134
PWY-7332	GO:0003977
PWY-7332	GO:0071555
PWY-7332	GO:0009103
PWY-7332	GO:0000902
PWY-7332	GO:0009245
PWY-7332	GO:0008360
PWY-7332	GO:0005886
PWY-7332	GO:0016020
PWY-7332	GO:0016628
PWY-7332	GO:0051287
PWY-7332	GO:0016616
PWY-7332	GO:0016491
PWY-7332	GO:0089714
PWY-7332	GO:0000271
PWY-7332	GO:0055114
PWY-7332	GO:0048029
PWY-7332	GO:0004347
PWY-7332	GO:0051156
PWY-7332	GO:0006094
PWY-7332	GO:0034599
PWY-7332	GO:0006096
PWY-7332	GO:0097367
PWY-7332	GO:0008483
PWY-7332	GO:0004360
PWY-7332	GO:0006047
PWY-7332	GO:0006487
PWY-7332	GO:0006002
PWY-7332	GO:1901135
PWY-7332	GO:1901137
PWY-7332	GO:0006541
PWY-7333	GO:0005886
PWY-7334	GO:0005886
PWY-7335	GO:0003824
PWY-7335	GO:0016853
PWY-7335	GO:0042802
PWY-7335	GO:0042803
PWY-7335	GO:0008761
PWY-7335	GO:0005737
PWY-7335	GO:0005829
PWY-7335	GO:0008152
PWY-7335	GO:0009246
PWY-7335	GO:0016628
PWY-7335	GO:0051287
PWY-7335	GO:0016616
PWY-7335	GO:0016491
PWY-7335	GO:0089714
PWY-7335	GO:0000271
PWY-7335	GO:0055114
PWY-7337	GO:0005777
PWY-7338	GO:0005777
PWY-7340	GO:0005777
PWY-7341	GO:0004497
PWY-7341	GO:0047594
PWY-7341	GO:0050358
PWY-7342	GO:0016740
PWY-7343	GO:0005215
PWY-7343	GO:0016868
PWY-7343	GO:0006810
PWY-7343	GO:0005975
PWY-7343	GO:0005515
PWY-7343	GO:0016853
PWY-7343	GO:0000287
PWY-7343	GO:0046872
PWY-7343	GO:0004614
PWY-7343	GO:0005737
PWY-7343	GO:0005829
PWY-7343	GO:0071704
PWY-7343	GO:0006006
PWY-7343	GO:0016779
PWY-7343	GO:0016740
PWY-7343	GO:0003983
PWY-7343	GO:0034301
PWY-7343	GO:0009246
PWY-7343	GO:0009058
PWY-7343	GO:0006950
PWY-7343	GO:0006011
PWY-7343	GO:0042802
PWY-7343	GO:0032991
PWY-7343	GO:1900727
PWY-7343	GO:0009244
PWY-7343	GO:0033499
PWY-7343	GO:0009242
PWY-7344	GO:0005515
PWY-7344	GO:0016853
PWY-7344	GO:0042802
PWY-7344	GO:0016857
PWY-7344	GO:0070403
PWY-7344	GO:0003978
PWY-7344	GO:0005737
PWY-7344	GO:0005829
PWY-7344	GO:0005975
PWY-7344	GO:0006012
PWY-7344	GO:0033499
PWY-7344	GO:0009242
PWY-7344	GO:0042803
PWY-7344	GO:0003974
PWY-7344	GO:0005886
PWY-7344	GO:0040007
PWY-7345	GO:0005737
PWY-7345	GO:0005634
PWY-7345	GO:0005829
PWY-7345	GO:0009536
PWY-7345	GO:0009507
PWY-7346	GO:0005515
PWY-7346	GO:0016616
PWY-7346	GO:0016491
PWY-7346	GO:0051287
PWY-7346	GO:0003979
PWY-7346	GO:0005829
PWY-7346	GO:0000271
PWY-7346	GO:0009103
PWY-7346	GO:0006065
PWY-7346	GO:0055114
PWY-7346	GO:0009242
PWY-735	GO:0005777
PWY-735	GO:0009507
PWY-7354	GO:0005576
PWY-7367	GO:0005789
PWY-7375	GO:0016740
PWY-7375	GO:0008168
PWY-7375	GO:0004482
PWY-7375	GO:0003723
PWY-7375	GO:0005634
PWY-7375	GO:0006370
PWY-7375	GO:0016779
PWY-7375	GO:0004721
PWY-7375	GO:0004651
PWY-7375	GO:0004484
PWY-7378	GO:0016614
PWY-7378	GO:0016491
PWY-7378	GO:0046872
PWY-7378	GO:0008270
PWY-7378	GO:0042802
PWY-7378	GO:0008888
PWY-7378	GO:0019147
PWY-7378	GO:0032991
PWY-7378	GO:0005829
PWY-7378	GO:0055114
PWY-7378	GO:0006071
PWY-7378	GO:0051289
PWY-7378	GO:0019588
PWY-7378	GO:0051596
PWY-7378	GO:0004022
PWY-7378	GO:0008743
PWY-7378	GO:0046870
PWY-7378	GO:0030145
PWY-7378	GO:0008198
PWY-7378	GO:0005737
PWY-7378	GO:0006564
PWY-7378	GO:0019518
PWY-7378	GO:0006567
PWY-7379	GO:0003676
PWY-7379	GO:0005622
PWY-7379	GO:0016740
PWY-7379	GO:0008168
PWY-7379	GO:0004482
PWY-7379	GO:0003723
PWY-7379	GO:0005634
PWY-7379	GO:0006370
PWY-7379	GO:0016779
PWY-7379	GO:0004721
PWY-7379	GO:0004651
PWY-7379	GO:0004484
PWY-7380	GO:0000166
PWY-7380	GO:0009228
PWY-7380	GO:0006790
PWY-7380	GO:0097163
PWY-7380	GO:0009229
PWY-7380	GO:0052837
PWY-7380	GO:0030170
PWY-7380	GO:0016740
PWY-7380	GO:0008483
PWY-7380	GO:0004015
PWY-7380	GO:0003824
PWY-7380	GO:0005737
PWY-7380	GO:0009102
PWY-7380	GO:0051536
PWY-7380	GO:0046872
PWY-7380	GO:0009055
PWY-7380	GO:0051537
PWY-7380	GO:0005515
PWY-7380	GO:0005829
PWY-7380	GO:0022900
PWY-7380	GO:0055114
PWY-7380	GO:0016226
PWY-7382	GO:0000166
PWY-7382	GO:0009228
PWY-7382	GO:0006790
PWY-7382	GO:0097163
PWY-7382	GO:0009229
PWY-7382	GO:0052837
PWY-7382	GO:0008289
PWY-7382	GO:0005515
PWY-7382	GO:0031177
PWY-7382	GO:0000036
PWY-7382	GO:0000035
PWY-7382	GO:0005737
PWY-7382	GO:0005829
PWY-7382	GO:0008610
PWY-7382	GO:0006631
PWY-7382	GO:0006629
PWY-7382	GO:0042493
PWY-7382	GO:0009245
PWY-7382	GO:0006633
PWY-7382	GO:0008137
PWY-7382	GO:0005509
PWY-7382	GO:0005504
PWY-7382	GO:0016491
PWY-7382	GO:0070469
PWY-7382	GO:0031966
PWY-7382	GO:0005759
PWY-7382	GO:0005747
PWY-7382	GO:0005739
PWY-7382	GO:0005654
PWY-7382	GO:0055114
PWY-7382	GO:0032981
PWY-7382	GO:0009249
PWY-7382	GO:0006120
PWY-7382	GO:0051536
PWY-7382	GO:0046872
PWY-7382	GO:0009055
PWY-7382	GO:0051537
PWY-7382	GO:0022900
PWY-7382	GO:0016226
PWY-7383	GO:0005829
PWY-7384	GO:0005739
PWY-7385	GO:0003824
PWY-7385	GO:0016829
PWY-7385	GO:0005515
PWY-7385	GO:0042802
PWY-7385	GO:0004332
PWY-7385	GO:0005737
PWY-7385	GO:0005829
PWY-7385	GO:0006096
PWY-7385	GO:0016616
PWY-7385	GO:0016491
PWY-7385	GO:0051287
PWY-7385	GO:0004367
PWY-7385	GO:0042803
PWY-7385	GO:0047952
PWY-7385	GO:0009331
PWY-7385	GO:0046167
PWY-7385	GO:0008654
PWY-7385	GO:0006650
PWY-7385	GO:0006629
PWY-7385	GO:0046168
PWY-7385	GO:0006072
PWY-7385	GO:0005975
PWY-7385	GO:0055114
PWY-7385	GO:0046474
PWY-7385	GO:0018455
PWY-7385	GO:0046872
PWY-7385	GO:1990002
PWY-7385	GO:0008106
PWY-7385	GO:0008270
PWY-7385	GO:0000302
PWY-7385	GO:0022857
PWY-7385	GO:0015293
PWY-7385	GO:0015517
PWY-7385	GO:0016021
PWY-7385	GO:0016020
PWY-7385	GO:0005886
PWY-7385	GO:0008643
PWY-7385	GO:0055085
PWY-7385	GO:0015757
PWY-7385	GO:0016832
PWY-7385	GO:0005618
PWY-7385	GO:0006094
PWY-7385	GO:0048029
PWY-7385	GO:0016853
PWY-7385	GO:0004347
PWY-7385	GO:0051156
PWY-7385	GO:0034599
PWY-7388	GO:0005739
PWY-7388	GO:0008289
PWY-7388	GO:0005515
PWY-7388	GO:0031177
PWY-7388	GO:0000036
PWY-7388	GO:0000035
PWY-7388	GO:0005737
PWY-7388	GO:0005829
PWY-7388	GO:0008610
PWY-7388	GO:0006631
PWY-7388	GO:0006629
PWY-7388	GO:0042493
PWY-7388	GO:0009245
PWY-7388	GO:0006633
PWY-7388	GO:0008137
PWY-7388	GO:0005509
PWY-7388	GO:0005504
PWY-7388	GO:0016491
PWY-7388	GO:0070469
PWY-7388	GO:0031966
PWY-7388	GO:0005759
PWY-7388	GO:0005747
PWY-7388	GO:0005654
PWY-7388	GO:0055114
PWY-7388	GO:0032981
PWY-7388	GO:0009249
PWY-7388	GO:0006120
PWY-7389	GO:0005739
PWY-7389	GO:0005829
PWY-7391	GO:0005737
PWY-7392	GO:0004659
PWY-7392	GO:0005515
PWY-7392	GO:0016740
PWY-7392	GO:0046872
PWY-7392	GO:0004337
PWY-7392	GO:0004161
PWY-7392	GO:0005737
PWY-7392	GO:0005829
PWY-7392	GO:0008299
PWY-7392	GO:0033384
PWY-7392	GO:0045337
PWY-7392	GO:0016491
PWY-7392	GO:0005506
PWY-7392	GO:0051536
PWY-7392	GO:0051539
PWY-7392	GO:0046429
PWY-7392	GO:0044237
PWY-7392	GO:0016114
PWY-7392	GO:0055114
PWY-7392	GO:0019288
PWY-7392	GO:0016301
PWY-7392	GO:0000166
PWY-7392	GO:0005524
PWY-7392	GO:0050515
PWY-7392	GO:0016310
PWY-7392	GO:0016829
PWY-7392	GO:0030145
PWY-7392	GO:0008270
PWY-7392	GO:0042802
PWY-7392	GO:0008685
PWY-7392	GO:0006744
